mag_x,mag_y,mag_z
1.433791,25.449792,-7.256811
6.093613,28.317375,-15.55031
3.763702,28.496599,-18.142026
3.046806,29.571943,-19.178714
3.046806,29.571943,-19.178714
4.480597,28.496599,-17.10534
1.971463,28.138151,-11.921904
-0.358448,27.600479,-6.911249
-0.358448,27.600479,-4.492311
-0.358448,27.600479,-4.492311
-1.075343,28.317375,-8.293498
-1.433791,31.184957,-11.749123
-3.584478,32.977195,-15.895873
-8.423523,36.740898,-20.215402
-14.69636,37.278572,-14.16806
-14.69636,37.278572,-14.16806
-16.488597,34.769435,-6.911249
-18.101613,32.797973,-2.937281
-15.950927,29.930391,1.209468
-13.262569,28.317375,3.455624
-10.036539,24.732896,4.492311
-10.036539,24.732896,4.492311
-8.781971,27.421255,0.863906
-8.065075,30.288837,-2.591718
-10.036539,32.977195,-6.565686
-8.423523,32.081077,-5.356218
-4.839045,31.005733,-7.429592
-4.839045,31.005733,-7.429592
-5.018269,29.392719,-4.492311
-13.80024,29.930391,-2.246156
-20.2523,32.081077,-2.591718
-29.213495,30.288837,1.555031
-29.034271,27.958927,1.036687
-29.034271,27.958927,1.036687
-24.732896,26.166688,7.602374
-20.431524,26.166688,8.293498
-18.460062,24.553672,7.775155
-17.922389,24.37445,10.712436
-15.592479,25.270568,5.356218
-15.592479,25.270568,5.356218
-13.083345,29.213495,2.591718
-16.130149,31.543405,-1.38225
-16.667821,30.647285,-0.172781
-21.865314,32.977195,-0.691125
-21.865314,32.977195,-0.691125
-30.109615,30.826509,2.073374
-29.571943,26.345912,4.31953
-27.062808,25.987464,6.047342
-27.242031,26.883584,6.565686
-27.242031,26.883584,6.565686
-30.647285,25.270568,5.356218
-27.062808,27.062808,6.047342
-23.119882,29.571943,2.246156
-25.629016,28.496599,0.172781
-25.629016,28.496599,0.172781
-25.629016,28.496599,0.172781
-13.80024,27.062808,1.900593
-5.735165,27.600479,0.691125
-2.509135,31.184957,-7.602374
-3.942926,34.052539,-15.895873
-6.45206,34.052539,-21.079307
-6.45206,34.052539,-21.079307
-7.885851,36.203227,-23.152683
-8.781971,36.38245,-20.906526
-7.706627,36.024002,-18.833152
-3.046806,33.156421,-14.340841
-0.179224,29.213495,-8.120718
-0.179224,29.213495,-8.120718
-2.688358,30.288837,-6.047342
-8.423523,31.005733,-1.900593
-16.847045,30.468061,-2.073374
-21.327644,29.571943,-0.172781
-23.47833,31.005733,2.937281
-23.47833,31.005733,2.937281
-27.062808,28.855047,1.900593
-31.005733,26.345912,3.973968
-26.166688,26.883584,4.492311
-19.176956,29.213495,4.665093
-13.979464,27.958927,0.0
-13.979464,27.958927,0.0
-16.847045,30.826509,0.0
-24.732896,29.034271,1.727812
-23.836778,29.571943,4.665093
-22.940658,29.751167,2.764499
-22.940658,29.751167,2.764499
-20.431524,31.184957,2.418937
-15.771703,27.958927,3.110062
-12.724897,25.629016,6.392905
-10.574211,20.969196,9.157404
-14.158688,19.535404,11.230779
-14.158688,19.535404,11.230779
-13.083345,17.026269,12.958592
-14.69636,13.979464,15.204748
-14.69636,12.904121,15.55031
-17.563941,14.69636,14.859185
-17.563941,14.69636,14.859185
-17.563941,14.337912,15.204748
-16.847045,17.205493,12.440248
-17.563941,18.997732,10.021311
-17.743165,22.761434,8.811842
-17.922389,22.940658,9.330186
-17.922389,22.940658,9.330186
-14.875584,21.327644,8.811842
-13.621016,21.14842,11.057998
-16.130149,19.35618,11.40356
-17.563941,18.280838,10.366873
-16.309373,20.969196,11.576342
-16.309373,20.969196,11.576342
-11.111882,19.714628,9.330186
-6.631284,20.2523,6.738467
-4.122149,21.327644,5.356218
-2.329911,22.761434,2.591718
-6.45206,24.016002,5.528999
-6.45206,24.016002,5.528999
-7.168956,24.732896,3.801187
0.716896,23.657554,-3.801187
4.480597,23.47833,-4.31953
0.179224,24.195226,-0.863906
0.179224,24.195226,-0.863906
-2.150687,28.317375,-3.801187
1.613015,22.761434,-1.555031
1.613015,22.761434,-1.555031
