mag_x,mag_y,mag_z
-17.384717,9.140419,19.178714
-21.506866,8.961195,20.388183
-22.044538,9.140419,21.943214
-22.044538,9.140419,21.943214
-21.327644,6.989732,20.560964
-14.337912,-2.150687,18.660371
-10.932658,-8.065075,20.906526
-11.649554,-12.366449,19.178714
-10.753434,-18.639286,18.314807
-10.753434,-18.639286,18.314807
-10.574211,-25.629016,17.10534
-14.337912,-30.826509,17.278121
-14.875584,-34.590209,16.759777
-19.35618,-34.410987,15.895873
-19.35618,-34.410987,15.895873
-18.818508,-36.740898,15.377529
-21.865314,-41.579944,11.749123
-26.883584,-45.164421,9.330186
-32.797973,-46.777435,6.047342
-32.439525,-48.211227,3.628406
-32.439525,-48.211227,3.628406
-39.787704,-47.673557,-0.345562
-51.795703,-43.551406,-8.811842
-57.710094,-37.278572,-11.749123
-56.09708,-38.533138,-8.120718
-35.307106,-44.985198,4.31953
-35.307106,-44.985198,4.31953
-23.657554,-35.486331,15.55031
-16.488597,-29.392719,18.314807
-16.309373,-20.610748,18.48759
-11.47033,-11.111882,19.005933
-9.857315,2.329911,16.414215
-9.857315,2.329911,16.414215
-2.688358,19.176956,3.282843
9.319643,20.431524,-16.932558
14.158688,9.857315,-10.539654
9.857315,-19.893852,3.282843
-0.358448,-24.016002,10.366873
-0.358448,-24.016002,10.366873
-9.140419,-30.288837,13.304154
-18.101613,-33.873317,15.723091
-30.826509,-34.410987,16.586996
-43.37218,-35.844779,10.021311
-43.37218,-35.844779,10.021311
-48.211227,-33.156421,7.429592
-48.211227,-35.665554,8.120718
-46.418987,-41.400718,4.31953
-49.824241,-41.938392,-1.036687
-55.917854,-35.127883,-1.036687
-55.917854,-35.127883,-1.036687
-60.398452,-27.421255,-0.863906
-59.323108,-12.724897,6.738467
-57.530868,-5.555941,9.157404
-56.993198,-0.358448,6.911249
-58.606212,-3.046806,6.738467
-58.606212,-3.046806,6.738467
-60.398452,-19.176956,5.356218
-58.96466,-28.855047,2.591718
-57.351646,-34.052539,-7.947936
-57.172424,-38.17469,-14.686404
-57.172424,-38.17469,-14.686404
-58.606212,-34.231765,-20.560964
-61.832244,-27.779703,-30.582275
-58.247764,-36.38245,-21.597652
-52.871047,-42.117614,-12.958592
-46.060539,-46.418987,-6.738467
-46.060539,-46.418987,-6.738467
-44.62675,-48.569675,-3.282843
-42.29684,-44.805973,2.418937
-38.17469,-44.62675,7.429592
-31.722629,-43.192958,11.921904
-28.317375,-41.221496,13.822498
-28.317375,-41.221496,13.822498
-32.260299,-37.278572,16.586996
-33.873317,-32.081077,18.48759
-38.17469,-38.17469,12.613029
-33.873317,-41.400718,10.194092
-33.873317,-41.400718,10.194092
-37.099346,-39.250034,13.304154
-41.400718,-42.83451,8.120718
-48.928123,-39.250034,6.738467
-50.720363,-33.156421,9.848529
-51.078811,-31.005733,7.08403
-51.078811,-31.005733,7.08403
-50.541137,-32.260299,6.565686
-49.645019,-34.590209,3.282843
-43.192958,-45.702095,-0.863906
-28.317375,-52.333377,-7.602374
-20.789972,-51.258033,-11.749123
-20.789972,-51.258033,-11.749123
-25.091344,-51.258033,-7.947936
-35.127883,-49.824241,-1.727812
-36.024002,-45.702095,1.209468
-35.486331,-45.522869,3.801187
-24.195226,-50.361915,-9.848529
-24.195226,-50.361915,-9.848529
-15.054808,-48.390453,-32.137306
-10.574211,-43.192958,-35.765712
-6.989732,-40.683822,-34.38346
-5.555941,-39.96693,-35.765712
-13.80024,-47.135883,-28.163337
-13.80024,-47.135883,-28.163337
-25.091344,-53.050273,-15.55031
-27.421255,-51.795703,-15.377529
-18.818508,-47.494331,-31.618961
-13.083345,-33.873317,-46.823707
-13.083345,-33.873317,-46.823707
-6.989732,-17.743165,-53.04383
-8.781971,-3.046806,-55.80833
-6.272836,10.574211,-54.771644
-5.197493,24.195226,-43.368083
-5.197493,24.195226,-43.368083
-5.018269,32.618747,-24.534933
-3.763702,28.138151,-12.613029
2.509135,23.299106,-7.256811
-1.613015,10.932658,8.466279
-7.706627,5.555941,15.031966
-7.706627,5.555941,15.031966
-11.649554,0.179224,15.723091
-21.327644,-4.480597,20.215402
-25.987464,-13.80024,20.560964
-27.600479,-20.789972,19.351495
-26.345912,-15.234031,20.906526
-26.345912,-15.234031,20.906526
-26.525136,-12.545673,20.042621
-22.58221,-4.659821,19.697057
-20.789972,-6.810508,20.733745
-17.026269,-1.613015,20.215402
-16.309373,6.272836,16.414215
-16.309373,6.272836,16.414215
-25.987464,10.574211,14.340841
-25.091344,14.337912,12.094685
-28.496599,16.667821,12.267467
-31.722629,14.158688,12.613029
-32.439525,15.592479,12.267467
-32.439525,15.592479,12.267467
-27.600479,23.299106,7.256811
-15.054808,36.203227,-11.749123
-6.631284,33.156421,-32.655651
1.254567,13.80024,-45.441459
0.179224,-14.158688,-48.897083
0.179224,-14.158688,-48.897083
-6.989732,-28.855047,-46.823707
-10.753434,-41.221496,-38.011867
-23.299106,-50.899585,-24.880495
-28.855047,-51.437259,-24.362152
-28.496599,-50.361915,-21.597652
-28.496599,-50.361915,-21.597652
-28.855047,-51.437259,-25.7444
-30.826509,-48.748901,-33.173992
-36.203227,-51.258033,-29.718368
-34.948657,-51.795703,-24.016588
-34.948657,-51.795703,-24.016588
-32.439525,-51.437259,-21.943214
-33.156421,-50.003467,-25.053276
-32.618747,-46.598213,-28.68168
-25.987464,-47.494331,-29.891149
-25.987464,-47.494331,-29.891149
-24.016002,-46.239765,-35.592929
-21.327644,-43.909854,-37.493522
-18.818508,-43.551406,-38.530212
-17.026269,-43.551406,-36.111274
-17.922389,-45.881317,-32.82843
-17.922389,-45.881317,-32.82843
-16.847045,-48.032005,-26.953868
-18.639286,-50.899585,-16.932558
-24.37445,-51.616481,-10.712436
-39.070808,-50.182689,-8.984623
-47.494331,-47.135883,-12.613029
-47.494331,-47.135883,-12.613029
-45.702095,-47.135883,-30.582275
-41.221496,-50.541137,-27.299432
-43.909854,-51.078811,-12.958592
-46.418987,-47.852779,-2.937281
-47.135883,-43.192958,0.518344
-47.135883,-43.192958,0.518344
-50.182689,-41.221496,3.110062
-52.871047,-42.117614,-7.429592
-59.502334,-29.034271,-33.519554
-56.276302,-24.37445,-44.577552
-52.333377,-26.883584,-48.033176
-52.333377,-26.883584,-48.033176
-43.013732,-26.883584,-53.216613
-24.732896,-30.109615,-54.944427
1.433791,-21.506866,-48.724304
13.262569,-9.319643,-35.247367
13.80024,-7.34818,-30.582275
13.80024,-7.34818,-30.582275
13.441793,-9.140419,-34.729022
10.932658,-8.423523,-40.949146
3.763702,-14.875584,-47.169269
-8.961195,-36.561676,-43.886428
-25.80824,-41.579944,-0.691125
-25.80824,-41.579944,-44.923114
-30.826509,-44.089076,-43.886428
-32.977195,-44.089076,-41.467491
-29.751167,-46.956661,-40.085243
-20.2523,-49.286571,-31.273399
-20.2523,-49.286571,-31.273399
-13.80024,-50.361915,-16.759777
-14.69636,-47.673557,-3.455624
-18.997732,-45.522869,5.528999
-21.14842,-42.29684,10.366873
-21.14842,-42.29684,10.366873
-23.119882,-48.211227,1.900593
-37.457794,-53.229496,-15.377529
-46.060539,-48.928123,-22.288776
-52.871047,-43.909854,-25.053276
-57.710094,-36.920124,-18.660371
-57.710094,-36.920124,-18.660371
-61.832244,-34.590209,-14.686404
-61.653018,-36.203227,-20.388183
-59.681556,-37.816242,-25.7444
-60.398452,-35.665554,-21.597652
-61.832244,-31.722629,-20.215402
-61.832244,-31.722629,-20.215402
-65.595947,-25.80824,-19.351495
-60.21923,-26.166688,-33.865116
-50.899585,-40.5046,-33.173992
-35.486331,-51.974929,-13.476935
-25.270568,-39.96693,10.885217
-25.270568,-39.96693,10.885217
-22.58221,-24.37445,19.005933
-23.836778,-20.969196,19.178714
-19.535404,-17.743165,18.833152
-15.592479,-10.932658,19.178714
-13.262569,-2.867582,20.042621
-13.262569,-2.867582,20.042621
-12.545673,-5.018269,18.314807
-13.262569,-8.244299,19.351495
-15.413255,-14.69636,19.697057
-18.280838,-16.130149,19.697057
-18.280838,-16.130149,19.697057
-22.223762,-14.69636,20.733745
-14.158688,-8.065075,20.560964
-10.036539,-6.093613,18.660371
-8.065075,-5.914389,16.414215
-2.150687,-1.433791,14.859185
-2.150687,-1.433791,14.859185
-7.706627,-5.197493,17.10534
-14.69636,-4.659821,20.733745
-20.969196,-9.140419,21.252088
-29.034271,-16.488597,21.079307
-30.468061,-20.431524,21.079307
-30.468061,-20.431524,21.079307
-33.694091,-20.789972,19.697057
-29.751167,-14.337912,20.042621
-22.58221,-8.602747,20.733745
-12.904121,-0.716896,17.623683
-12.904121,-0.716896,17.623683
-15.054808,4.301373,18.660371
-6.45206,10.036539,13.131373
0.537672,6.272836,9.157404
-0.179224,6.631284,11.576342
-5.914389,5.197493,14.340841
-5.914389,5.197493,14.340841
-6.810508,1.075343,15.55031
-7.34818,-3.046806,17.450902
-16.488597,-15.771703,19.005933
-17.026269,-30.647285,16.414215
-22.402986,-39.608482,9.848529
-22.402986,-39.608482,9.848529
-24.553672,-45.702095,5.010655
-18.280838,-44.805973,6.565686
-20.969196,-38.17469,12.613029
-18.818508,-29.930391,17.10534
-18.818508,-29.930391,17.10534
-14.158688,-17.384717,18.833152
-9.319643,-4.659821,17.623683
-12.545673,3.584478,17.623683
-10.394987,0.716896,17.278121
-14.517136,-4.122149,18.142026
-14.517136,-4.122149,18.142026
-19.176956,-18.818508,20.906526
-21.327644,-32.797973,15.723091
-29.213495,-46.418987,4.31953
-37.278572,-49.465793,-8.984623
-46.777435,-50.720363,-16.759777
-46.777435,-50.720363,-16.759777
-56.813976,-40.325374,-16.068653
-60.398452,-35.307106,-10.885217
-55.559406,-39.429256,-4.837874
-53.050273,-37.278572,2.073374
-50.361915,-39.608482,3.973968
-50.361915,-39.608482,3.973968
-47.135883,-43.192958,3.628406
-43.909854,-42.83451,5.010655
-42.655288,-43.730628,2.764499
-40.863048,-45.522869,-2.418937
-40.863048,-44.805973,2.418937
-40.863048,-44.805973,2.418937
-39.070808,-46.598213,2.764499
-41.579944,-44.089076,4.146749
-56.09708,-37.099346,0.518344
-56.993198,-40.5046,-13.822498
-40.5046,-50.182689,-27.644994
-40.5046,-50.182689,-27.644994
-41.400718,-48.928123,-29.545587
-34.410987,-53.050273,-24.189369
-15.592479,-50.361915,-3.628406
-10.932658,-35.665554,9.502967
-10.932658,-35.665554,9.502967
-15.234031,-21.68609,19.524276
-15.771703,-13.979464,19.697057
-13.80024,-9.857315,17.10534
-9.678091,-1.433791,17.278121
-9.678091,-1.433791,17.278121
-13.441793,5.555941,17.450902
-13.621016,8.244299,17.278121
-13.262569,5.018269,16.932558
-13.979464,-3.22603,19.697057
-14.517136,-9.498867,20.215402
-14.517136,-9.498867,20.215402
-16.130149,-15.413255,19.697057
-15.771703,-24.37445,18.314807
-17.026269,-32.081077,15.031966
-17.205493,-34.769435,14.513623
-15.054808,-25.449792,17.278121
-15.054808,-25.449792,17.278121
-9.498867,-1.613015,18.48759
-7.706627,2.329911,17.450902
-11.47033,-0.358448,16.932558
-11.828778,0.358448,16.241434
-13.979464,1.433791,19.005933
-13.979464,1.433791,19.005933
-13.441793,4.839045,17.450902
-17.563941,6.45206,15.895873
-18.101613,6.631284,16.414215
-17.743165,6.989732,17.450902
-13.621016,2.867582,16.586996
-13.621016,2.867582,16.586996
-12.904121,-0.358448,17.969245
-10.932658,-2.688358,18.48759
-8.602747,-5.376717,18.660371
-8.244299,-12.187226,19.351495
-12.366449,-17.026269,19.524276
-12.366449,-17.026269,19.524276
-15.413255,-22.58221,17.969245
-15.771703,-28.317375,15.55031
-16.488597,-33.335643,13.822498
-16.130149,-40.5046,11.057998
-16.130149,-40.5046,11.057998
-10.932658,-26.70436,14.686404
-5.555941,-9.857315,15.723091
-6.810508,-2.867582,16.241434
-8.781971,-2.688358,18.142026
-12.187226,-1.433791,18.314807
-12.187226,-1.433791,18.314807
-14.337912,0.0,17.623683
-16.309373,7.34818,15.723091
-18.818508,11.291106,15.031966
-21.68609,13.083345,16.414215
-21.68609,13.083345,16.414215
-21.506866,11.47033,17.278121
-19.535404,12.366449,15.031966
-15.413255,7.168956,15.55031
-15.234031,4.480597,16.759777
-12.366449,1.613015,18.48759
-12.366449,1.613015,18.48759
-10.215763,-7.706627,17.796464
-12.724897,-17.384717,17.450902
-14.158688,-26.345912,18.142026
-15.234031,-34.590209,13.649717
-16.130149,-34.769435,13.476935
-16.130149,-34.769435,13.476935
-15.771703,-31.901853,14.859185
-19.714628,-32.260299,15.55031
-22.044538,-29.213495,17.10534
-23.836778,-34.948657,15.377529
-29.034271,-45.522869,6.220124
