mag_x,mag_y,mag_z
-27.242031,-37.278572,15.204748
-24.732896,-31.543405,20.388183
-24.553672,-21.327644,22.634338
-28.496599,-13.083345,22.634338
-32.618747,-7.168956,22.461557
-32.618747,-7.168956,22.461557
-35.307106,-1.254567,18.833152
-39.96693,3.046806,16.414215
-40.146152,6.45206,13.131373
-28.496599,7.706627,16.068653
-12.008002,11.649554,14.340841
-12.008002,11.649554,14.340841
0.358448,17.205493,8.293498
8.602747,16.847045,-2.418937
16.667821,10.574211,-9.502967
18.101613,-2.329911,-21.597652
15.054808,-21.865314,-26.262744
15.054808,-21.865314,-26.262744
3.22603,-43.730628,-19.351495
-15.771703,-54.84251,-16.586996
-27.062808,-54.30484,-14.340841
-37.995464,-53.408721,-12.440248
-45.522869,-52.333377,-13.131373
-45.522869,-52.333377,-13.131373
-49.107345,-48.032005,-7.947936
-51.078811,-46.060539,-7.08403
-53.050273,-46.239765,-8.984623
-49.286571,-47.494331,-13.649717
-39.429256,-53.408721,-6.911249
-39.429256,-53.408721,-6.911249
-33.873317,-50.003467,5.70178
-36.740898,-44.985198,10.539654
-42.117614,-43.909854,8.120718
-51.616481,-44.447525,-0.691125
-58.42699,-40.5046,-11.057998
-58.42699,-40.5046,-11.057998
-65.595947,-30.109615,-24.880495
-67.029739,-21.14842,-28.68168
-66.133613,-17.743165,-31.964525
-63.086811,-31.184957,-22.807119
-57.530868,-39.250034,-3.628406
-57.530868,-39.250034,-3.628406
-49.107345,-34.052539,12.78581
-41.759166,-22.402986,19.178714
-33.694091,-18.280838,22.461557
-28.317375,-16.488597,24.189369
-28.317375,-16.488597,24.189369
-5.914389,-18.101613,18.833152
18.101613,-4.480597,-2.246156
14.517136,9.857315,-29.200025
2.867582,18.639286,-45.959804
-22.044538,15.234031,-60.300643
-22.044538,15.234031,-60.300643
-44.447525,-11.47033,-58.054489
-48.390453,-33.335643,-44.577552
-41.221496,-48.748901,-30.06393
-33.694091,-55.917854,-18.660371
-33.694091,-55.917854,-18.660371
-25.80824,-54.125617,-8.984623
-20.073076,-51.616481,-4.492311
-23.657554,-50.541137,-0.691125
-29.751167,-49.465793,3.455624
-36.024002,-44.62675,7.775155
-36.024002,-44.62675,7.775155
-46.598213,-30.468061,13.131373
-52.154151,-22.761434,10.539654
-53.946392,-11.649554,10.885217
-53.587944,-0.896119,6.738467
-50.720363,19.176956,-2.591718
-50.720363,19.176956,-2.591718
-34.410987,35.486331,-16.932558
-19.35618,39.070808,-27.299432
-10.036539,35.127883,-34.210681
1.792239,25.449792,-39.739677
9.319643,14.69636,-36.629615
9.319643,14.69636,-36.629615
15.592479,6.989732,-24.362152
18.639286,1.792239,-10.712436
16.847045,-3.584478,-9.330186
17.026269,-12.724897,-7.429592
9.319643,-27.600479,1.38225
9.319643,-27.600479,1.38225
-8.961195,-38.353912,12.440248
-19.893852,-42.117614,13.649717
-24.91212,-46.777435,8.120718
-13.80024,-40.683822,12.267467
-13.80024,-40.683822,12.267467
-8.065075,-23.836778,18.48759
1.613015,-8.065075,15.031966
8.244299,21.865314,-6.220124
-21.14842,39.787704,-20.388183
-49.824241,30.826509,-19.005933
-49.824241,30.826509,-19.005933
-64.879051,5.376717,-23.152683
-65.416725,-20.969196,-21.597652
-47.315109,-45.522869,-15.204748
-34.948657,-51.437259,-20.560964
-26.70436,-51.437259,-29.891149
-26.70436,-51.437259,-29.891149
-23.836778,-47.852779,-33.346775
-22.58221,-41.938392,-44.23199
-10.036539,-25.091344,-53.907737
3.942926,-23.657554,-45.959804
8.065075,-32.439525,-33.001213
8.065075,-32.439525,-33.001213
4.839045,-42.83451,-17.796464
-0.896119,-48.211227,-10.194092
-9.498867,-48.928123,-2.591718
-17.205493,-50.182689,3.455624
-17.205493,-50.182689,3.455624
-30.109615,-49.465793,4.492311
-37.457794,-48.928123,3.973968
-39.070808,-46.956661,4.146749
-36.024002,-41.759166,10.539654
-34.410987,-33.694091,17.969245
-34.410987,-33.694091,17.969245
-28.675823,-30.109615,20.733745
-20.969196,-33.873317,18.833152
-8.244299,-32.260299,14.859185
4.301373,-27.242031,8.984623
4.301373,-27.242031,8.984623
14.158688,-11.291106,3.973968
13.083345,4.122149,0.172781
10.932658,13.083345,-1.555031
5.018269,20.431524,-0.345562
0.179224,24.553672,-0.518344
0.179224,24.553672,-0.518344
-6.272836,28.855047,0.863906
-13.621016,29.392719,5.528999
-17.384717,28.855047,3.282843
-18.101613,29.930391,6.392905
-17.743165,30.647285,4.31953
-17.743165,30.647285,4.31953
-18.460062,28.496599,9.157404
-25.091344,20.789972,14.859185
-31.005733,11.649554,19.524276
-33.335643,4.301373,20.733745
-30.826509,-3.584478,23.843807
-30.826509,-3.584478,23.843807
-18.639286,-7.527404,24.189369
-17.743165,-7.706627,25.398838
-16.130149,-6.810508,24.534933
-12.724897,0.179224,22.288776
-15.234031,5.555941,20.906526
-15.234031,5.555941,20.906526
-15.413255,9.319643,20.042621
-18.997732,10.394987,21.424871
-20.2523,8.781971,19.869838
-19.893852,7.706627,20.560964
-23.299106,4.301373,21.770433
-23.299106,4.301373,21.770433
-30.468061,1.433791,19.697057
-29.930391,-1.254567,21.252088
-28.138151,-6.989732,20.560964
-18.101613,-12.724897,21.943214
-9.857315,-23.47833,19.524276
-9.857315,-23.47833,19.524276
-9.319643,-37.637016,13.131373
-18.997732,-47.673557,7.602374
-30.288837,-52.871047,0.518344
-42.117614,-51.795703,-7.429592
-42.117614,-51.795703,-7.429592
-52.154151,-46.777435,-11.576342
-57.351646,-40.863048,-8.293498
-57.351646,-36.561676,0.0
-48.390453,-41.579944,5.874561
-48.390453,-41.579944,5.874561
-35.844779,-50.182689,3.801187
-17.384717,-51.437259,-1.900593
-5.197493,-50.003467,-13.995279
-3.405254,-47.494331,-22.979902
-6.989732,-47.494331,-27.817775
-6.989732,-47.494331,-27.817775
-11.828778,-47.315109,-33.173992
-15.950927,-44.985198,-34.729022
-18.639286,-41.221496,-41.467491
-24.37445,-35.486331,-49.069866
-35.127883,-21.865314,-54.253299
-35.127883,-21.865314,-54.253299
-41.221496,-2.509135,-58.054489
-32.439525,18.101613,-55.80833
-20.969196,27.421255,-50.279335
-10.753434,32.977195,-41.813053
-1.075343,31.901853,-33.865116
-1.075343,31.901853,-33.865116
9.319643,21.506866,-31.791744
16.309373,6.272836,-31.273399
17.922389,-11.47033,-23.843807
17.205493,-22.223762,-12.78581
12.366449,-26.70436,-5.010655
12.366449,-26.70436,-5.010655
8.781971,-27.779703,-1.555031
4.301373,-30.109615,2.764499
1.433791,-31.184957,7.602374
-5.018269,-39.429256,7.947936
-5.018269,-39.429256,7.947936
-7.34818,-47.852779,-1.209468
-6.45206,-47.673557,-13.822498
-10.574211,-49.286571,-22.634338
-9.678091,-44.089076,-35.938491
-6.989732,-33.156421,-46.132583
-6.989732,-33.156421,-46.132583
-4.480597,-21.68609,-53.389396
-1.075343,-10.394987,-54.944427
4.122149,-3.046806,-49.242645
13.262569,-2.150687,-41.121929
18.639286,-10.036539,-29.372806
18.639286,-10.036539,-29.372806
17.563941,-21.865314,-20.388183
12.904121,-29.392719,-10.021311
2.688358,-39.608482,-0.172781
-10.036539,-47.315109,2.073374
-24.91212,-50.361915,2.591718
-24.91212,-50.361915,2.591718
-30.288837,-52.512599,-1.900593
-30.647285,-52.512599,-3.973968
-24.195226,-53.946392,-15.377529
-19.35618,-46.598213,-35.592929
-19.35618,-46.598213,-35.592929
-23.47833,-39.250034,-45.787021
-24.553672,-31.005733,-51.661582
-25.091344,-18.639286,-59.091175
-15.771703,2.150687,-60.818988
-3.584478,14.337912,-53.562175
-3.584478,14.337912,-53.562175
5.018269,20.789972,-38.357429
9.140419,22.402986,-22.634338
9.319643,17.205493,-7.256811
3.763702,11.649554,5.010655
3.763702,11.649554,5.010655
-1.792239,11.111882,9.675748
-8.423523,8.781971,15.031966
-11.291106,8.423523,15.723091
-15.592479,9.498867,16.068653
-23.119882,6.272836,16.414215
-23.119882,6.272836,16.414215
-32.260299,1.075343,19.351495
-37.099346,3.405254,15.723091
-39.250034,1.254567,16.759777
-40.5046,4.301373,15.55031
-43.730628,-0.358448,15.895873
-43.730628,-0.358448,15.895873
-42.476062,-8.065075,18.142026
-46.777435,-20.610748,16.759777
-55.738632,-31.364181,5.356218
-63.086811,-31.901853,-8.639061
-67.388183,-21.506866,-22.115995
-67.388183,-21.506866,-22.115995
-67.567405,-21.68609,-23.671026
-68.821975,-19.35618,-24.880495
-67.567405,-17.026269,-22.634338
-65.595947,-25.449792,-19.697057
-61.29457,-35.844779,-6.911249
-61.29457,-35.844779,-6.911249
-59.143886,-36.920124,-1.38225
-58.247764,-36.38245,-1.209468
-57.351646,-35.486331,-3.455624
-58.42699,-37.278572,-5.528999
-59.323108,-36.740898,-5.70178
-59.323108,-36.740898,-5.70178
-60.21923,-37.278572,-4.837874
-59.502334,-37.637016,-4.146749
-59.860782,-38.353912,-5.528999
-59.502334,-36.561676,-5.528999
-59.860782,-36.561676,-4.837874
-59.860782,-36.561676,-4.837874
-58.96466,-36.38245,-3.973968
-61.115348,-36.740898,-4.31953
-59.502334,-35.127883,-3.455624
-60.398452,-34.590209,-3.628406
-60.398452,-34.590209,-3.628406
-60.7569,-32.797973,-6.392905
-62.369915,-34.410987,-10.021311
-47.852779,-50.361915,-12.958592
-20.2523,-53.229496,-9.848529
-20.2523,-53.229496,-9.848529
-0.537672,-43.192958,-6.047342
12.187226,-21.865314,-3.455624
13.80024,-12.366449,1.555031
12.724897,-10.574211,6.392905
11.649554,-15.592479,7.429592
11.649554,-15.592479,7.429592
9.498867,-17.384717,9.848529
5.197493,-23.47833,10.885217
0.716896,-30.468061,12.094685
-8.065075,-36.38245,12.958592
-17.743165,-42.117614,13.649717
-17.743165,-42.117614,13.649717
-29.751167,-43.013732,13.131373
-38.891586,-42.83451,11.230779
-43.909854,-41.759166,6.392905
-48.032005,-44.805973,1.38225
-50.720363,-42.476062,-0.172781
-50.720363,-42.476062,-0.172781
-53.229496,-44.268302,-4.31953
-50.003467,-46.777435,-4.31953
-36.203227,-52.691825,-6.220124
-27.242031,-53.767169,-16.932558
-22.761434,-52.512599,-27.817775
-22.761434,-52.512599,-27.817775
-16.130149,-42.655288,-37.666305
-8.065075,-33.514869,-47.169269
1.433791,-23.299106,-47.687614
10.394987,-12.904121,-42.504177
17.205493,-5.376717,-32.482868
17.205493,-5.376717,-32.482868
19.714628,-0.716896,-19.005933
18.639286,0.0,-11.057998
16.488597,-2.509135,-4.146749
13.979464,-6.810508,4.146749
13.979464,-6.810508,4.146749
7.168956,-17.563941,12.78581
-5.914389,-27.062808,17.10534
-16.847045,-32.260299,18.314807
-18.818508,-33.873317,18.142026
0.179224,-19.893852,15.031966
0.179224,-19.893852,15.031966
15.592479,-0.896119,-3.628406
15.413255,14.69636,-15.895873
9.678091,25.80824,-28.336118
-10.394987,34.052539,-41.813053
-32.618747,31.184957,-48.724304
-32.618747,31.184957,-48.724304
-50.541137,13.621016,-51.834365
-53.767169,-1.433791,-51.143238
-54.84251,-9.678091,-48.033176
-55.917854,-21.14842,-45.268676
-55.917854,-21.14842,-45.268676
-53.050273,-31.901853,-40.430805
-46.956661,-39.429256,-38.702991
-41.759166,-42.476062,-39.221336
-33.514869,-43.192958,-40.258022
-24.91212,-44.268302,-40.603584
-24.91212,-44.268302,-40.603584
-17.563941,-45.881317,-40.085243
-15.054808,-44.805973,-40.776367
-13.441793,-43.909854,-39.221336
-10.753434,-43.730628,-39.048553
-10.036539,-43.37218,-40.085243
-10.036539,-43.37218,-40.085243
-10.753434,-41.579944,-39.739677
-8.423523,-37.457794,-46.132583
-3.763702,-31.364181,-48.897083
0.358448,-25.449792,-48.724304
0.358448,-25.449792,-48.724304
5.376717,-23.299106,-46.305366
11.828778,-28.317375,-35.247367
10.394987,-34.769435,-23.152683
6.45206,-41.938392,-14.859185
0.716896,-48.032005,-10.021311
0.716896,-48.032005,-10.021311
-4.659821,-51.258033,-6.565686
-6.810508,-48.390453,-1.036687
-9.140419,-47.135883,3.973968
-11.47033,-45.164421,11.40356
-15.592479,-37.099346,16.414215
-15.592479,-37.099346,16.414215
-18.101613,-30.288837,20.560964
-23.47833,-24.553672,23.671026
-23.119882,-19.893852,23.325464
-7.885851,-13.262569,20.733745
4.480597,-2.688358,13.649717
4.480597,-2.688358,13.649717
11.47033,8.602747,0.691125
9.857315,22.044538,-10.194092
-7.527404,37.637016,-13.822498
-28.496599,40.683822,-14.340841
-46.418987,32.797973,-16.414215
-46.418987,32.797973,-16.414215
-64.162155,14.69636,-24.534933
-66.133613,-9.498867,-36.111274
-54.663288,-28.496599,-40.603584
-42.29684,-36.920124,-43.195304
-30.647285,-36.740898,-48.205959
-30.647285,-36.740898,-48.205959
-22.940658,-36.203227,-49.76099
-15.592479,-31.722629,-50.624897
-11.111882,-25.091344,-54.253299
-9.319643,-21.14842,-54.944427
-9.319643,-21.14842,-54.944427
-2.150687,-20.431524,-52.525489
-1.613015,-10.932658,-54.426082
-1.254567,1.613015,-54.08052
2.688358,10.932658,-50.624897
